-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  47.6101   Longitude -122.2015
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 110.01 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999
Parameter(s):
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2)
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (W m-2)
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (W m-2)
T2M                    MERRA-2 Temperature at 2 Meters (C)
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%)
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s)
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees)
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C)
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C)
PS                     MERRA-2 Surface Pressure (kPa)
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg)
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day)
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M,WD10M,T2MDEW,T2MWET,PS,QV2M,PRECTOTCORR
2025,11,22,7,0.0,0.0,0.0,5.72,97.62,2.35,196.8,5.39,5.55,101.07,5.53,0.67
2025,11,22,8,0.0,0.0,0.0,5.63,97.85,2.5,191.8,5.34,5.49,101.04,5.51,0.62
2025,11,22,9,0.0,0.0,0.0,5.65,97.67,2.7,189.1,5.34,5.5,101.0,5.51,0.58
2025,11,22,10,0.0,0.0,0.0,5.76,97.62,2.81,192.6,5.43,5.6,100.99,5.55,0.53
2025,11,22,11,0.0,0.0,0.0,5.8,97.67,2.97,189.1,5.48,5.64,100.96,5.57,0.36
2025,11,22,12,0.0,0.0,0.0,5.77,97.83,2.99,182.9,5.49,5.63,100.92,5.57,1.15
2025,11,22,13,0.0,0.0,0.0,5.71,98.2,2.75,172.3,5.47,5.59,100.87,5.57,1.14
2025,11,22,14,0.0,0.0,0.0,5.65,98.38,2.72,167.2,5.43,5.54,100.82,5.56,1.18
2025,11,22,15,2.62,0.0,2.98,5.48,98.79,2.53,168.2,5.31,5.39,100.78,5.52,1.33
2025,11,22,16,30.45,0.81,27.45,5.6,98.13,2.47,173.7,5.35,5.47,100.75,5.53,1.35
2025,11,22,17,76.9,3.61,67.11,6.28,96.62,2.48,180.7,5.8,6.04,100.72,5.71,1.33
2025,11,22,18,112.78,64.75,92.92,7.11,95.37,2.45,188.9,6.41,6.76,100.69,5.97,1.31
2025,11,22,19,137.07,47.84,113.97,7.72,93.86,2.32,194.0,6.8,7.26,100.64,6.13,1.77
2025,11,22,20,136.7,52.74,112.78,8.0,93.68,2.3,199.3,7.04,7.52,100.57,6.24,2.4
2025,11,22,21,67.22,22.07,56.85,7.83,95.04,2.31,199.2,7.09,7.46,100.54,6.26,3.2
2025,11,22,22,44.2,26.66,37.08,7.53,97.15,2.39,195.3,7.1,7.32,100.53,6.27,4.3
2025,11,22,23,18.73,8.04,16.65,7.29,98.44,2.54,194.8,7.06,7.17,100.53,6.25,5.78
2025,11,23,0,1.67,0.0,1.92,7.0,99.13,2.4,186.5,6.88,6.94,100.52,6.17,6.61
2025,11,23,1,0.0,0.0,0.0,6.88,99.14,2.67,186.5,6.77,6.83,100.52,6.12,5.7
2025,11,23,2,0.0,0.0,0.0,6.81,99.13,2.72,184.2,6.71,6.76,100.52,6.09,4.11
2025,11,23,3,0.0,0.0,0.0,6.78,99.16,2.71,178.9,6.67,6.73,100.5,6.08,2.48
2025,11,23,4,0.0,0.0,0.0,6.82,99.03,2.97,181.4,6.69,6.76,100.48,6.09,2.08
2025,11,23,5,0.0,0.0,0.0,6.73,98.98,3.01,181.3,6.6,6.66,100.47,6.05,1.94
2025,11,23,6,0.0,0.0,0.0,6.58,98.85,3.07,180.0,6.45,6.52,100.47,5.98,1.84
2025,11,23,7,0.0,0.0,0.0,6.44,98.79,3.05,179.4,6.3,6.37,100.45,5.92,1.99
2025,11,23,8,0.0,0.0,0.0,6.3,98.9,3.01,180.8,6.15,6.23,100.44,5.87,2.55
2025,11,23,9,0.0,0.0,0.0,6.39,98.44,3.0,184.2,6.19,6.29,100.42,5.88,5.21
2025,11,23,10,0.0,0.0,0.0,6.62,97.89,3.28,188.6,6.34,6.48,100.43,5.94,7.82
2025,11,23,11,0.0,0.0,0.0,6.69,97.4,3.4,188.6,6.33,6.51,100.42,5.94,7.86
2025,11,23,12,0.0,0.0,0.0,6.59,97.23,3.24,186.6,6.21,6.4,100.4,5.89,14.57
2025,11,23,13,0.0,0.0,0.0,6.57,97.35,3.11,185.5,6.2,6.39,100.38,5.89,12.26
2025,11,23,14,0.0,0.0,0.0,6.56,97.43,2.79,188.9,6.2,6.38,100.39,5.89,11.57
2025,11,23,15,3.28,9.23,4.43,6.43,98.01,2.49,196.5,6.15,6.29,100.43,5.87,12.55
2025,11,23,16,49.0,64.57,41.89,6.42,98.29,2.29,200.2,6.19,6.3,100.48,5.88,12.43
2025,11,23,17,120.25,121.22,89.8,6.53,98.24,1.97,204.0,6.28,6.41,100.51,5.92,10.21
2025,11,23,18,171.35,189.25,117.87,6.58,98.08,1.73,218.7,6.33,6.46,100.52,5.93,8.53
2025,11,23,19,209.75,322.2,127.61,6.69,97.83,1.54,231.3,6.39,6.54,100.52,5.96,9.69
2025,11,23,20,212.68,233.25,142.38,6.83,97.04,1.3,237.9,6.42,6.62,100.51,5.97,9.21
2025,11,23,21,176.82,168.91,125.77,6.92,96.1,0.81,248.2,6.37,6.64,100.49,5.95,9.18
2025,11,23,22,126.18,155.98,90.64,6.94,95.65,0.54,260.4,6.31,6.62,100.49,5.93,8.62
2025,11,23,23,53.25,78.81,43.5,6.67,96.8,0.44,287.2,6.21,6.44,100.5,5.89,8.53
2025,11,24,0,3.38,10.36,4.6,5.9,94.86,0.8,297.5,5.13,5.52,100.53,5.47,7.24
2025,11,24,1,0.0,0.0,0.0,5.53,94.88,1.08,300.1,4.79,5.16,100.58,5.33,5.15
2025,11,24,2,0.0,0.0,0.0,5.37,93.63,1.05,297.3,4.42,4.89,100.6,5.2,3.93
2025,11,24,3,0.0,0.0,0.0,4.95,93.3,1.15,287.2,3.92,4.43,100.63,5.03,2.29
2025,11,24,4,0.0,0.0,0.0,4.76,93.26,1.15,275.5,3.7,4.23,100.65,4.96,1.59
2025,11,24,5,0.0,0.0,0.0,4.35,94.44,1.25,260.3,3.48,3.91,100.67,4.88,1.21
2025,11,24,6,0.0,0.0,0.0,3.95,95.98,1.34,248.6,3.3,3.62,100.71,4.82,0.92
2025,11,24,7,0.0,0.0,0.0,3.64,96.91,1.37,242.7,3.14,3.39,100.74,4.76,0.91
2025,11,24,8,0.0,0.0,0.0,3.24,97.63,1.51,239.4,2.87,3.05,100.76,4.66,1.14
2025,11,24,9,0.0,0.0,0.0,2.73,98.24,1.89,228.9,2.44,2.58,100.82,4.52,0.8
2025,11,24,10,0.0,0.0,0.0,2.39,98.94,2.23,220.8,2.19,2.29,100.88,4.44,0.68
2025,11,24,11,0.0,0.0,0.0,2.45,99.89,2.22,213.3,2.38,2.42,100.93,4.5,0.82
2025,11,24,12,0.0,0.0,0.0,3.15,99.74,2.12,206.3,3.11,3.13,100.99,4.72,0.49
2025,11,24,13,0.0,0.0,0.0,3.89,99.32,2.21,198.2,3.79,3.84,101.06,4.95,0.62
2025,11,24,14,0.0,0.0,0.0,4.06,99.2,2.12,193.1,3.96,4.01,101.13,5.0,0.66
2025,11,24,15,0.0,0.0,0.0,3.93,99.37,2.17,196.3,3.87,3.9,101.19,4.96,0.83
2025,11,24,16,61.4,83.45,43.9,4.23,99.1,2.21,192.5,4.13,4.18,101.24,5.05,1.71
2025,11,24,17,130.07,178.87,92.93,4.99,98.26,2.26,188.4,4.75,4.87,101.25,5.28,2.0
2025,11,24,18,186.38,263.76,115.17,5.84,96.99,2.16,189.1,5.4,5.62,101.26,5.53,2.46
2025,11,24,19,219.3,273.37,126.61,6.67,95.52,2.15,192.9,5.99,6.33,101.23,5.77,4.24
2025,11,24,20,218.73,282.67,123.26,7.41,94.06,2.43,207.7,6.51,6.96,101.2,5.98,3.96
2025,11,24,21,176.25,296.08,95.31,7.77,93.91,2.68,220.0,6.85,7.31,101.2,6.12,2.46
2025,11,24,22,135.32,237.16,84.57,7.67,93.48,2.5,233.5,6.71,7.19,101.21,6.05,2.18
2025,11,24,23,56.08,107.15,45.53,6.94,94.94,2.1,240.4,6.2,6.57,101.27,5.84,1.59
2025,11,25,0,3.62,10.76,4.9,5.16,98.28,1.83,234.1,4.9,5.03,101.34,5.34,0.75
2025,11,25,1,0.0,0.0,0.0,4.07,100.0,1.78,217.3,4.14,4.11,101.38,5.05,0.48
2025,11,25,2,0.0,0.0,0.0,3.75,100.0,1.76,213.9,3.92,3.83,101.42,4.97,0.39
2025,11,25,3,0.0,0.0,0.0,3.99,100.0,1.42,210.0,4.04,4.01,101.44,5.01,0.31
2025,11,25,4,0.0,0.0,0.0,4.15,98.88,1.1,204.2,4.01,4.08,101.44,5.0,0.22
2025,11,25,5,0.0,0.0,0.0,4.18,97.67,1.0,182.3,3.86,4.02,101.43,4.95,0.17
2025,11,25,6,0.0,0.0,0.0,4.08,97.34,1.03,167.0,3.71,3.9,101.39,4.9,0.18
2025,11,25,7,0.0,0.0,0.0,3.89,97.8,1.09,163.6,3.59,3.74,101.35,4.86,0.18
2025,11,25,8,0.0,0.0,0.0,3.8,98.2,1.04,164.9,3.56,3.68,101.32,4.85,0.19
2025,11,25,9,0.0,0.0,0.0,3.65,98.01,1.13,158.7,3.39,3.52,101.31,4.79,0.16
2025,11,25,10,0.0,0.0,0.0,3.67,96.87,1.38,151.0,3.23,3.45,101.33,4.74,0.12
2025,11,25,11,0.0,0.0,0.0,3.74,95.57,1.5,145.9,3.1,3.42,101.32,4.7,0.11
2025,11,25,12,0.0,0.0,0.0,3.83,94.28,1.63,140.5,3.0,3.42,101.24,4.67,0.17
2025,11,25,13,0.0,0.0,0.0,3.92,93.39,1.64,136.5,2.96,3.44,101.13,4.66,0.81
2025,11,25,14,0.0,0.0,0.0,4.37,89.85,1.24,134.3,2.88,3.62,101.07,4.63,3.61
2025,11,25,15,0.0,0.0,0.0,4.38,89.99,0.89,102.3,2.91,3.64,101.08,4.64,9.21
2025,11,25,16,25.83,0.0,23.3,4.05,93.68,1.25,89.1,3.14,3.6,101.07,4.72,12.44
2025,11,25,17,48.78,0.0,42.77,4.22,96.39,1.4,102.4,3.71,3.96,100.99,4.92,13.71
2025,11,25,18,59.28,0.0,51.69,4.48,96.66,1.28,108.7,4.02,4.25,100.89,5.03,16.2
2025,11,25,19,63.42,0.0,54.67,4.72,96.86,1.03,138.1,4.29,4.5,100.81,5.13,19.88
2025,11,25,20,57.03,0.0,49.15,4.94,97.16,1.15,171.0,4.53,4.74,100.73,5.23,25.93
2025,11,25,21,60.53,0.0,52.75,5.1,97.28,1.4,172.6,4.71,4.9,100.64,5.3,28.82
2025,11,25,22,58.78,0.0,51.54,5.09,97.52,1.46,183.9,4.74,4.92,100.63,5.31,39.06
2025,11,25,23,30.67,0.0,27.68,4.73,97.95,1.73,181.7,4.43,4.58,100.64,5.2,38.05
2025,11,26,0,1.92,0.0,2.2,4.05,98.02,2.09,172.0,3.78,3.92,100.66,4.96,30.31
2025,11,26,1,0.0,0.0,0.0,4.06,97.94,2.03,169.2,3.78,3.92,100.65,4.96,20.52
2025,11,26,2,0.0,0.0,0.0,4.19,98.03,1.95,172.3,3.9,4.05,100.66,5.01,18.11
2025,11,26,3,0.0,0.0,0.0,4.29,98.08,2.07,168.0,4.03,4.16,100.61,5.05,13.63
2025,11,26,4,0.0,0.0,0.0,4.41,98.19,2.04,171.3,4.14,4.27,100.58,5.1,12.39
2025,11,26,5,0.0,0.0,0.0,4.5,98.14,2.3,178.3,4.25,4.38,100.57,5.13,8.26
2025,11,26,6,0.0,0.0,0.0,4.7,97.9,2.48,184.4,4.42,4.56,100.57,5.19,4.65
2025,11,26,7,0.0,0.0,0.0,4.9,97.85,2.38,186.0,4.61,4.76,100.59,5.26,3.29
2025,11,26,8,0.0,0.0,0.0,5.07,98.01,2.16,188.8,4.78,4.93,100.62,5.33,2.5
2025,11,26,9,0.0,0.0,0.0,5.34,97.85,2.28,192.1,5.02,5.18,100.67,5.42,1.9
2025,11,26,10,0.0,0.0,0.0,5.68,97.6,2.39,201.3,5.35,5.51,100.77,5.53,1.43
2025,11,26,11,0.0,0.0,0.0,5.91,97.85,2.36,201.7,5.62,5.76,100.84,5.63,1.02
2025,11,26,12,0.0,0.0,0.0,5.9,98.48,1.98,199.2,5.69,5.8,100.88,5.66,0.4
2025,11,26,13,0.0,0.0,0.0,5.51,99.24,1.82,193.7,5.4,5.46,100.9,5.55,0.24
2025,11,26,14,0.0,0.0,0.0,5.08,99.9,1.89,195.7,5.05,5.07,100.93,5.42,0.17
2025,11,26,15,0.0,0.0,0.0,4.75,100.0,1.77,201.9,4.79,4.77,100.97,5.32,0.16
2025,11,26,16,46.15,59.16,39.68,5.44,99.49,1.39,206.6,5.35,5.39,101.03,5.53,0.21
2025,11,26,17,95.9,64.93,76.34,5.9,98.85,1.03,201.1,5.71,5.81,101.08,5.67,0.34
2025,11,26,18,133.18,46.69,112.26,6.3,98.39,0.79,192.4,6.04,6.17,101.12,5.8,0.4
2025,11,26,19,145.93,30.62,120.61,6.84,97.1,0.71,205.1,6.38,6.61,101.15,5.94,0.46
2025,11,26,20,136.85,0.79,116.5,7.1,96.16,0.14,234.0,6.5,6.8,101.12,5.99,0.45
2025,11,26,21,113.97,0.0,99.38,7.38,95.1,0.56,32.6,6.62,7.0,101.1,6.04,0.4
2025,11,26,22,76.5,0.0,67.08,7.37,96.23,1.12,33.0,6.79,7.08,101.07,6.11,0.3
2025,11,26,23,29.48,0.0,26.6,7.1,98.31,1.32,31.6,6.84,6.97,101.03,6.13,0.26
2025,11,27,0,0.0,0.0,0.0,6.46,99.84,1.23,28.0,6.44,6.45,100.97,5.96,0.47
2025,11,27,1,0.0,0.0,0.0,6.3,99.72,1.29,30.7,6.27,6.29,100.92,5.89,1.29
2025,11,27,2,0.0,0.0,0.0,6.22,99.24,1.13,23.4,6.12,6.17,100.91,5.83,2.61
2025,11,27,3,0.0,0.0,0.0,5.98,99.17,1.03,20.4,5.87,5.92,100.9,5.73,3.95
2025,11,27,4,0.0,0.0,0.0,5.74,98.87,1.21,32.5,5.6,5.67,100.87,5.62,7.2
2025,11,27,5,0.0,0.0,0.0,5.38,98.99,1.36,37.0,5.25,5.32,100.82,5.49,12.3
2025,11,27,6,0.0,0.0,0.0,4.98,98.8,1.38,37.9,4.84,4.91,100.79,5.33,17.5
2025,11,27,7,0.0,0.0,0.0,4.51,98.64,1.29,27.2,4.34,4.43,100.76,5.15,20.47
2025,11,27,8,0.0,0.0,0.0,4.15,98.4,1.03,15.3,3.94,4.05,100.75,5.01,21.26
2025,11,27,9,0.0,0.0,0.0,4.0,98.06,0.48,35.7,3.71,3.86,100.75,4.94,18.63
2025,11,27,10,0.0,0.0,0.0,4.48,95.73,0.58,95.9,3.84,4.16,100.71,4.99,7.89
2025,11,27,11,0.0,0.0,0.0,5.15,91.67,0.92,129.2,3.9,4.53,100.66,5.01,7.34
2025,11,27,12,0.0,0.0,0.0,5.3,92.45,1.43,136.7,4.19,4.74,100.58,5.11,17.82
2025,11,27,13,0.0,0.0,0.0,5.1,95.12,1.88,132.4,4.4,4.75,100.48,5.19,11.44
2025,11,27,14,0.0,0.0,0.0,5.26,95.23,2.1,127.9,4.58,4.92,100.38,5.26,3.78
2025,11,27,15,0.0,0.0,0.0,5.47,95.7,1.91,122.2,4.86,5.16,100.27,5.37,7.48
2025,11,27,16,35.35,10.04,31.89,5.31,96.69,1.38,104.6,4.85,5.08,100.19,5.37,19.76
2025,11,27,17,84.75,60.28,68.15,5.33,97.94,1.07,97.5,5.05,5.19,100.13,5.45,24.66
2025,11,27,18,124.88,57.57,103.07,5.57,97.69,0.84,98.2,5.23,5.4,100.1,5.53,10.7
2025,11,27,19,142.65,47.07,118.71,6.09,97.06,0.77,117.9,5.66,5.88,100.03,5.7,4.69
2025,11,27,20,121.9,42.2,98.38,6.58,97.36,0.51,107.0,6.17,6.38,99.96,5.92,5.12
2025,11,27,21,56.25,2.19,48.85,6.83,97.89,0.55,83.8,6.45,6.64,99.89,6.06,14.57
2025,11,27,22,74.07,1.33,64.87,6.81,98.32,0.85,78.4,6.5,6.65,99.86,6.08,28.83
2025,11,27,23,37.47,0.81,33.79,6.54,98.67,1.4,62.3,6.3,6.42,99.85,5.99,41.46
2025,11,28,0,0.0,0.0,0.0,6.0,98.84,1.79,51.6,5.8,5.9,99.84,5.78,51.62
2025,11,28,1,0.0,0.0,0.0,5.06,99.0,2.04,49.6,4.88,4.97,99.89,5.42,46.04
2025,11,28,2,0.0,0.0,0.0,4.41,98.9,1.87,44.6,4.22,4.31,99.94,5.17,36.78
2025,11,28,3,0.0,0.0,0.0,4.42,98.12,1.88,34.6,4.16,4.29,99.99,5.13,29.08
2025,11,28,4,0.0,0.0,0.0,4.83,97.79,2.23,27.8,4.52,4.68,100.04,5.26,20.02
2025,11,28,5,0.0,0.0,0.0,5.14,97.56,2.16,25.9,4.82,4.98,100.08,5.36,13.77
2025,11,28,6,0.0,0.0,0.0,5.44,96.63,2.18,31.3,4.97,5.2,100.1,5.42,9.2
2025,11,28,7,0.0,0.0,0.0,5.72,95.84,1.84,30.3,5.14,5.43,100.13,5.48,5.39
2025,11,28,8,0.0,0.0,0.0,5.9,95.9,1.82,23.6,5.3,5.6,100.18,5.55,2.54
2025,11,28,9,0.0,0.0,0.0,5.76,96.22,1.84,14.2,5.22,5.49,100.26,5.51,1.32
2025,11,28,10,0.0,0.0,0.0,5.14,97.27,1.97,12.6,4.76,4.95,100.34,5.33,0.68
2025,11,28,11,0.0,0.0,0.0,4.48,98.13,1.98,7.8,4.22,4.35,100.42,5.13,0.24
2025,11,28,12,0.0,0.0,0.0,4.54,97.84,2.25,2.5,4.22,4.38,100.55,5.13,0.6
2025,11,28,13,0.0,0.0,0.0,4.55,98.8,2.09,358.6,4.38,4.46,100.64,5.18,0.19
2025,11,28,14,0.0,0.0,0.0,4.42,97.89,1.79,358.7,4.06,4.24,100.74,5.08,0.1
2025,11,28,15,0.0,0.0,0.0,3.88,99.11,1.23,1.9,3.7,3.79,100.77,4.95,0.06
2025,11,28,16,77.28,440.14,25.46,4.35,98.26,0.62,15.8,4.07,4.21,100.82,5.07,0.06
2025,11,28,17,183.45,680.27,46.77,4.82,97.58,0.35,0.0,4.47,4.64,100.89,5.2,0.02
2025,11,28,18,271.4,722.94,73.66,5.87,94.78,0.42,332.8,5.13,5.5,100.97,5.43,0.0
2025,11,28,19,309.45,790.89,93.0,7.06,88.98,0.21,332.2,5.38,6.22,101.05,5.53,0.0
2025,11,28,20,310.85,589.88,131.23,7.89,81.67,0.5,145.7,4.95,6.42,101.07,5.37,0.0
2025,11,28,21,258.77,533.62,140.88,8.27,74.87,1.04,159.8,4.09,6.18,101.09,5.05,0.0
2025,11,28,22,176.62,314.98,116.47,8.01,74.11,1.12,175.4,3.69,5.85,101.11,4.91,0.0
2025,11,28,23,76.62,116.89,62.46,6.61,87.05,1.01,193.2,4.62,5.61,101.13,5.24,0.01
2025,11,29,0,0.0,0.0,0.0,4.66,90.03,1.51,214.7,3.17,3.91,101.17,4.73,0.01
2025,11,29,1,0.0,0.0,0.0,4.07,94.29,1.46,225.3,3.24,3.65,101.24,4.75,0.01
2025,11,29,2,0.0,0.0,0.0,3.49,97.87,1.37,210.7,3.18,3.33,101.29,4.73,0.08
2025,11,29,3,0.0,0.0,0.0,3.06,99.0,1.46,195.1,2.92,2.99,101.32,4.64,0.02
2025,11,29,4,0.0,0.0,0.0,2.65,97.51,1.4,176.7,2.28,2.47,101.29,4.44,0.0
2025,11,29,5,0.0,0.0,0.0,2.15,95.55,1.17,156.3,1.5,1.83,101.23,4.2,0.0
2025,11,29,6,0.0,0.0,0.0,1.84,92.99,0.71,156.7,0.83,1.34,101.17,4.0,0.0
2025,11,29,7,0.0,0.0,0.0,1.47,91.91,0.35,222.7,0.31,0.89,101.16,3.85,0.01
2025,11,29,8,0.0,0.0,0.0,1.23,91.09,0.39,309.8,-0.05,0.59,101.16,3.75,0.01
2025,11,29,9,0.0,0.0,0.0,1.37,89.2,0.49,14.0,-0.2,0.58,101.15,3.71,0.01
2025,11,29,10,0.0,0.0,0.0,1.98,86.24,1.0,70.7,-0.07,0.95,101.07,3.75,0.0
2025,11,29,11,0.0,0.0,0.0,2.24,85.47,1.42,72.3,0.07,1.15,100.97,3.79,0.01
2025,11,29,12,0.0,0.0,0.0,2.19,87.52,1.42,59.5,0.35,1.27,100.9,3.87,0.0
2025,11,29,13,0.0,0.0,0.0,2.36,87.76,1.35,59.8,0.55,1.45,100.85,3.93,0.0
2025,11,29,14,0.0,0.0,0.0,2.92,85.37,1.18,71.7,0.71,1.82,100.81,3.98,0.0
2025,11,29,15,0.0,0.0,0.0,3.33,82.9,1.23,104.1,0.71,2.02,100.79,3.98,0.0
2025,11,29,16,25.52,0.0,23.05,3.63,80.34,1.82,140.1,0.57,2.1,100.77,3.94,0.0
2025,11,29,17,57.45,0.84,49.49,4.16,83.25,1.86,153.8,1.55,2.85,100.74,4.24,0.0
2025,11,29,18,81.6,4.45,70.4,5.02,78.18,1.96,165.8,1.52,3.27,100.71,4.23,0.0
2025,11,29,19,122.12,0.0,104.32,6.0,72.72,1.91,169.5,1.45,3.73,100.75,4.21,0.0
2025,11,29,20,129.52,0.41,110.3,6.62,68.37,1.85,171.3,1.21,3.92,100.77,4.13,0.0
2025,11,29,21,102.7,4.62,88.69,6.84,66.03,1.71,169.5,0.95,3.9,100.76,4.05,0.0
2025,11,29,22,80.55,70.61,63.64,6.58,69.35,1.24,146.8,1.39,3.99,100.73,4.18,0.0
2025,11,29,23,31.45,48.44,24.79,5.28,85.08,1.08,120.1,2.97,4.12,100.68,4.69,0.04
2025,11,30,0,0.0,0.0,0.0,2.89,90.33,1.76,108.8,1.49,2.19,100.65,4.21,0.06
2025,11,30,1,0.0,0.0,0.0,1.97,92.58,1.76,94.9,0.91,1.44,100.66,4.04,0.02
2025,11,30,2,0.0,0.0,0.0,1.33,94.07,1.38,81.7,0.48,0.9,100.68,3.92,0.01
2025,11,30,3,0.0,0.0,0.0,0.5,94.07,1.2,60.0,-0.32,0.09,100.72,3.69,0.0
2025,11,30,4,0.0,0.0,0.0,-0.44,97.36,1.63,52.5,-0.87,-0.65,100.75,3.55,0.0
2025,11,30,5,0.0,0.0,0.0,-1.04,100.0,1.83,54.3,-1.16,-1.1,100.8,3.48,0.0
2025,11,30,6,0.0,0.0,0.0,-1.44,100.0,1.48,50.5,-1.34,-1.39,100.84,3.43,0.0
2025,11,30,7,0.0,0.0,0.0,-1.28,99.83,1.15,44.6,-1.52,-1.4,100.9,3.39,0.01
2025,11,30,8,0.0,0.0,0.0,-1.62,99.71,0.84,40.2,-1.89,-1.76,100.94,3.29,0.01
2025,11,30,9,0.0,0.0,0.0,-2.11,100.0,0.7,38.0,-2.24,-2.17,100.99,3.21,0.06
2025,11,30,10,0.0,0.0,0.0,-2.53,100.0,0.74,7.0,-2.54,-2.54,101.07,3.13,0.06
2025,11,30,11,0.0,0.0,0.0,-2.45,100.0,0.68,5.0,-2.63,-2.54,101.11,3.12,0.06
2025,11,30,12,0.0,0.0,0.0,-2.11,98.38,0.79,8.7,-2.7,-2.4,101.13,3.11,0.07
2025,11,30,13,0.0,0.0,0.0,-1.56,91.53,0.82,20.6,-3.04,-2.3,101.09,3.03,0.04
2025,11,30,14,0.0,0.0,0.0,-1.13,86.59,1.08,12.9,-3.3,-2.21,101.13,2.97,0.01
2025,11,30,15,0.0,0.0,0.0,-1.22,87.56,1.35,25.0,-3.21,-2.21,101.15,2.98,0.0
2025,11,30,16,64.97,258.88,35.7,-0.6,89.88,1.42,31.4,-2.13,-1.36,101.18,3.22,0.0
2025,11,30,17,173.88,520.27,70.94,2.23,81.0,1.56,18.7,-0.7,0.76,101.22,3.58,0.0
2025,11,30,18,260.95,649.94,93.61,3.53,72.25,1.89,9.5,-0.97,1.28,101.28,3.5,0.0
2025,11,30,19,307.92,635.13,110.18,4.36,68.56,2.08,4.1,-0.9,1.73,101.31,3.52,0.0
2025,11,30,20,309.58,640.08,113.44,4.37,69.3,2.25,1.3,-0.73,1.82,101.32,3.56,0.0
2025,11,30,21,261.7,643.63,105.73,4.35,69.4,2.28,358.0,-0.72,1.82,101.32,3.56,0.0
2025,11,30,22,181.2,519.3,74.95,4.31,71.15,1.94,357.0,-0.44,1.93,101.31,3.64,0.0
2025,11,30,23,70.35,250.05,43.48,2.98,85.84,1.39,6.6,0.86,1.92,101.29,4.0,0.0
2025,12,1,0,2.65,29.54,2.42,1.64,86.2,1.82,18.6,-0.4,0.62,101.29,3.65,0.0
2025,12,1,1,0.0,0.0,0.0,1.91,82.23,1.51,15.8,-0.77,0.57,101.28,3.55,0.0
2025,12,1,2,0.0,0.0,0.0,2.44,79.41,1.32,356.1,-0.72,0.86,101.29,3.56,0.0
2025,12,1,3,0.0,0.0,0.0,2.75,79.64,1.3,348.0,-0.4,1.17,101.3,3.65,0.0
2025,12,1,4,0.0,0.0,0.0,2.81,79.97,1.08,352.0,-0.29,1.26,101.32,3.68,0.0
2025,12,1,5,0.0,0.0,0.0,2.96,79.78,0.74,358.5,-0.19,1.39,101.34,3.71,0.0
2025,12,1,6,0.0,0.0,0.0,3.13,79.9,0.25,328.2,0.0,1.57,101.35,3.76,0.01
2025,12,1,7,0.0,0.0,0.0,2.91,81.79,0.58,215.9,0.13,1.52,101.34,3.79,0.01
2025,12,1,8,0.0,0.0,0.0,2.07,87.51,1.31,215.4,0.24,1.15,101.34,3.82,0.06
2025,12,1,9,0.0,0.0,0.0,1.59,91.52,1.53,214.6,0.38,0.99,101.34,3.86,0.25
2025,12,1,10,0.0,0.0,0.0,1.69,91.59,1.29,214.6,0.49,1.09,101.36,3.89,0.27
2025,12,1,11,0.0,0.0,0.0,2.03,90.07,0.85,215.4,0.6,1.32,101.35,3.92,0.26
2025,12,1,12,0.0,0.0,0.0,2.22,89.5,0.49,169.4,0.67,1.44,101.32,3.95,0.07
2025,12,1,13,0.0,0.0,0.0,2.27,89.59,0.76,136.6,0.73,1.5,101.27,3.97,0.34
2025,12,1,14,0.0,0.0,0.0,2.29,89.42,1.15,134.6,0.74,1.51,101.23,3.97,0.31
2025,12,1,15,0.0,0.0,0.0,2.17,89.49,1.21,157.1,0.62,1.39,101.2,3.94,0.06
2025,12,1,16,46.88,62.11,41.29,2.62,86.9,0.85,179.3,0.66,1.64,101.21,3.95,0.23
2025,12,1,17,143.65,199.12,104.88,3.79,83.43,0.33,180.0,1.25,2.52,101.22,4.12,0.04
2025,12,1,18,213.15,316.59,122.38,6.56,76.77,0.03,288.4,2.55,4.55,101.21,4.6,0.1
2025,12,1,19,258.92,503.01,109.54,7.76,70.19,0.12,355.2,2.56,5.16,101.13,4.57,0.12
2025,12,1,20,250.43,538.24,83.82,8.03,70.07,0.29,126.5,2.86,5.45,101.06,4.65,0.11
2025,12,1,21,212.73,484.26,79.22,8.17,69.65,0.78,158.1,2.94,5.55,100.99,4.67,0.12
